"","x"
"90976",52
"90977",11
"90978",12
"90979",17
"90980",14
"90981",18
"90982",14
"90983",20
"90984",15
"90985",23
"90986",41
"90987",34
"90988",31
"90989",29
"90990",30
"90991",6
"90992",33
"90993",28
"90994",15
"90995",38
"90996",44
"90997",31
"90998",49
"90999",37
"91000",16
"91001",10
"91002",34
"91003",6
"91004",9
"91005",16
"91006",1
"91007",19
"91008",10
"91009",27
"91010",13
"91011",53
"91012",21
"91013",19
"91014",7
"91015",32
"91016",34
"91017",36
"91018",81
"91019",22
"91020",23
"91021",21
"91022",38
"91023",50
"91024",28
"91025",12
"91026",47
"91027",45
"91028",60
"91029",21
"91030",20
"91031",12
"91032",21
"91033",23
"91034",38
"91035",28
"91036",38
"91037",42
"91038",31
"91039",40
"91040",21
"91041",24
"91042",10
"91043",21
"91044",28
"91045",25
"91046",36
"91047",32
"91048",35
"91049",39
"91050",5
"91051",26
"91052",32
"91053",18
"91054",12
"91055",30
"91056",30
"91057",28
"91058",48
"91059",35
"91060",25
"91061",22
"91062",37
"91063",11
"91064",6
"91065",42
"91066",44
"91067",11
"91068",16
"91069",47
"91070",39
"91071",24
"91072",44
"91073",14
"91074",29
"91075",27
"91076",6
"91077",28
"91078",23
"91079",29
"91080",23
"91081",37
"91082",33
"91083",15
"91084",17
"91085",31
"91086",34
"91087",31
"91088",35
"91089",26
"91090",59
"91091",16
"91092",21
"91093",16
"91094",40
"91095",16
"91096",22
"91097",14
"91098",28
"91099",22
"91100",43
"91101",16
"91102",32
"91103",21
"91104",14
"91105",18
"91106",38
"91107",33
"91108",38
"91109",24
"91110",30
"91111",20
"91112",15
"91113",10
"91114",15
"91115",34
"91116",28
"91117",49
"91118",31
"91119",33
"91120",35
"91121",12
"91122",8
"91123",21
"91124",7
"91125",29
"91126",12
"91127",25
"91128",40
"91129",30
"91130",31
"91131",27
"91132",25
"91133",25
"91134",26
"91135",38
"91136",40
"91137",40
"91138",28
"91139",32
"91140",34
"91141",28
"91142",23
"91143",20
"91144",15
"91145",17
"91146",20
"91147",34
"91148",14
"91149",30
"91150",31
"91151",20
"91152",32
"91153",8
"91154",27
"91155",24
"91156",11
"91157",28
"91158",15
"91159",19
"91160",12
"91161",12
"91162",14
"91163",38
"91164",23
"91165",22
"91166",35
"91167",21
"91168",36
"91169",27
"91170",20
"91171",16
"91172",19
"91173",26
"91174",19
"91175",24
"91176",17
"91177",33
"91178",35
"91179",6
"91180",34
"91181",11
"91182",15
"91183",17
"91184",38
"91185",18
"91186",33
"91187",36
"91188",24
"91189",23
"91190",26
"91191",10
"91192",48
"91193",10
"91194",31
"91195",14
"91196",10
"91197",12
"91198",19
"91199",12
"91200",20
"91201",26
"91202",39
"91203",44
"91204",14
"91205",13
"91206",20
"91207",49
"91208",27
"91209",23
"91210",24
"91211",7
"91212",37
"91213",14
"91214",46
"91215",14
"91216",36
"91217",20
"91218",32
"91219",17
"91220",26
"91221",19
"91222",30
"91223",29
"91224",23
"91225",35
"91226",33
"91227",27
"91228",23
"91229",7
"91230",21
"91231",34
"91232",15
"91233",23
"91234",25
"91235",11
"91236",37
"91237",61
"91238",39
"91239",13
"91240",22
"91241",33
"91242",45
"91243",32
"91244",23
"91245",30
"91246",25
"91247",12
"91248",25
"91249",16
"91250",29
"91251",31
"91252",14
"91253",15
"91254",23
"91255",15
"91256",28
"91257",21
"91258",30
"91259",20
"91260",18
"91261",39
"91262",19
"91263",36
"91264",21
"91265",20
"91266",1
"91267",17
"91268",11
"91269",26
"91270",7
"91271",34
"91272",10
"91273",42
"91274",37
"91275",27
"91276",18
"91277",10
"91278",27
"91279",12
"91280",53
"91281",25
"91282",13
"91283",19
"91284",19
"91285",16
"91286",20
"91287",18
"91288",27
"91289",28
"91290",23
"91291",64
"91292",10
"91293",18
"91294",36
"91295",49
"91296",16
"91297",40
"91298",26
"91299",36
"91300",7
"91301",26
"91302",27
"91303",33
"91304",11
"91305",34
"91306",8
"91307",36
"91308",22
"91309",26
"91310",33
"91311",40
"91312",24
"91313",23
"91314",51
"91315",13
"91316",15
"91317",26
"91318",24
"91319",28
"91320",11
"91321",14
"91322",23
"91323",25
"91324",27
"91325",44
"91326",26
"91327",33
"91328",48
"91329",24
"91330",17
"91331",43
"91332",15
"91333",32
"91334",18
"91335",14
"91336",46
"91337",22
"91338",31
"91339",39
"91340",24
"91341",28
"91342",13
"91343",18
"91344",34
"91345",11
"91346",36
"91347",21
"91348",54
"91349",15
"91350",28
"91351",18
"91352",12
"91353",15
"91354",27
"91355",26
"91356",39
"91357",11
"91358",38
"91359",10
"91360",12
"91361",7
"91362",19
"91363",9
"91364",21
"91365",19
"91366",37
"91367",21
"91368",22
"91369",21
"91370",22
"91371",22
"91372",26
"91373",49
"91374",32
"91375",21
"91376",27
"91377",28
"91378",38
"91379",18
"91380",51
"91381",32
"91382",41
"91383",14
"91384",30
"91385",17
"91386",22
"91387",41
"91388",33
"91389",32
"91390",27
"91391",35
"91392",41
"91393",27
"91394",32
"91395",33
"91396",45
"91397",36
"91398",37
"91399",22
"91400",31
"91401",14
"91402",27
"91403",23
"91404",32
"91405",19
"91406",39
"91407",26
"91408",30
"91409",16
"91410",27
"91411",25
"91412",12
"91413",16
"91414",34
"91415",26
"91416",14
"91417",22
"91418",23
"91419",18
"91420",29
"91421",17
"91422",19
"91423",14
"91424",23
"91425",27
"91426",28
"91427",32
"91428",54
"91429",39
"91430",35
"91431",22
"91432",23
"91433",27
"91434",51
"91435",7
"91436",28
"91437",22
"91438",10
"91439",24
"91440",30
"91441",28
"91442",49
"91443",11
"91444",18
"91445",25
"91446",38
"91447",26
"91448",22
"91449",50
"91450",22
"91451",26
"91452",12
"91453",7
"91454",13
"91455",23
"91456",24
"91457",17
"91458",46
"91459",17
"91460",28
"91461",21
"91462",11
"91463",25
"91464",35
"91465",29
"91466",25
"91467",19
"91468",29
"91469",19
"91470",54
"91471",26
"91472",13
"91473",28
"91474",29
"91475",32
"91476",10
"91477",58
"91478",13
"91479",16
"91480",41
"91481",32
"91482",36
"91483",31
"91484",36
"91485",44
"91486",12
"91487",37
"91488",20
"91489",31
"91490",22
"91491",21
"91492",15
"91493",38
"91494",23
"91495",17
"91496",41
"91497",11
"91498",6
"91499",25
"91500",23
"91501",32
"91502",27
"91503",10
"91504",15
"91505",81
"91506",15
"91507",24
"91508",13
"91509",40
"91510",24
"91511",22
"91512",35
"91513",14
"91514",37
"91515",31
"91516",32
"91517",22
"91518",26
"91519",30
"91520",24
"91521",19
"91522",8
"91523",11
"91524",48
"91525",36
"91526",17
"91527",11
"91528",28
"91529",48
"91530",25
"91531",23
"91532",31
"91533",14
"91534",23
"91535",26
"91536",36
"91537",28
"91538",26
"91539",29
"91540",30
"91541",22
"91542",25
"91543",22
"91544",47
"91545",24
"91546",35
"91547",19
"91548",31
"91549",32
"91550",25
"91551",14
"91552",14
"91553",26
"91554",39
"91555",34
"91556",38
"91557",13
"91558",26
"91559",9
"91560",32
"91561",28
"91562",27
"91563",23
"91564",34
"91565",18
"91566",18
"91567",34
"91568",28
"91569",23
"91570",12
"91571",22
"91572",30
"91573",5
"91574",16
"91575",42
"91576",11
"91577",23
"91578",25
"91579",21
"91580",34
"91581",13
"91582",27
"91583",25
"91584",19
"91585",38
"91586",13
"91587",8
"91588",37
"91589",12
"91590",23
"91591",33
"91592",18
"91593",11
"91594",22
"91595",39
"91596",21
"91597",24
"91598",30
"91599",15
"91600",37
"91601",43
"91602",9
"91603",27
"91604",36
"91605",20
"91606",27
"91607",24
"91608",25
"91609",41
"91610",29
"91611",14
"91612",38
"91613",13
"91614",22
"91615",56
"91616",39
"91617",17
"91618",11
"91619",23
"91620",36
"91621",19
"91622",34
"91623",17
"91624",43
"91625",26
"91626",19
"91627",27
"91628",33
"91629",13
"91630",21
"91631",21
"91632",33
"91633",26
"91634",16
"91635",20
"91636",17
"91637",17
"91638",47
"91639",27
"91640",36
"91641",12
"91642",45
"91643",10
"91644",22
"91645",25
"91646",28
"91647",38
"91648",42
"91649",50
"91650",30
"91651",24
"91652",21
"91653",33
"91654",8
"91655",16
"91656",10
"91657",34
"91658",24
"91659",34
"91660",11
"91661",44
"91662",21
"91663",19
"91664",11
"91665",27
"91666",31
"91667",29
"91668",14
"91669",38
"91670",36
"91671",21
"91672",56
"91673",22
"91674",39
"91675",24
"91676",28
"91677",58
"91678",13
"91679",25
"91680",24
"91681",10
"91682",26
"91683",34
"91684",24
"91685",26
"91686",13
"91687",29
"91688",33
"91689",12
"91690",16
"91691",32
"91692",31
"91693",25
"91694",29
"91695",17
"91696",41
"91697",29
"91698",41
"91699",10
"91700",29
"91701",48
"91702",23
"91703",17
"91704",29
"91705",16
"91706",15
"91707",10
"91708",19
"91709",26
"91710",25
"91711",14
"91712",33
"91713",41
"91714",52
"91715",24
"91716",14
"91717",27
"91718",56
"91719",14
"91720",16
"91721",18
"91722",46
"91723",25
"91724",12
"91725",19
"91726",16
"91727",18
"91728",13
"91729",24
"91730",44
"91731",25
"91732",38
"91733",17
"91734",52
"91735",25
"91736",11
"91737",13
"91738",19
"91739",18
"91740",30
"91741",7
"91742",20
"91743",24
"91744",19
"91745",19
"91746",19
"91747",28
"91748",21
"91749",50
"91750",6
"91751",11
"91752",11
"91753",25
"91754",9
"91755",21
"91756",30
"91757",55
"91758",21
"91759",29
"91760",18
"91761",15
"91762",22
"91763",48
"91764",48
"91765",38
"91766",17
"91767",18
"91768",27
"91769",18
"91770",21
"91771",24
"91772",23
"91773",13
"91774",16
"91775",12
"91776",37
"91777",24
"91778",13
"91779",15
"91780",32
"91781",30
"91782",34
"91783",7
"91784",17
"91785",39
"91786",19
"91787",10
"91788",13
"91789",61
"91790",12
"91791",31
"91792",22
"91793",18
"91794",9
"91795",17
"91796",17
"91797",14
"91798",16
"91799",26
"91800",13
"91801",39
"91802",38
"91803",12
"91804",39
"91805",36
"91806",27
"91807",15
"91808",21
"91809",14
"91810",16
"91811",35
"91812",33
"91813",32
"91814",33
"91815",41
"91816",52
"91817",33
"91818",30
"91819",23
"91820",5
"91821",19
"91822",27
"91823",30
"91824",11
"91825",52
"91826",19
"91827",48
"91828",14
"91829",15
"91830",45
"91831",14
"91832",25
"91833",25
"91834",19
"91835",31
"91836",20
"91837",38
"91838",14
"91839",14
"91840",41
"91841",31
"91842",40
"91843",40
"91844",31
"91845",16
"91846",6
"91847",20
"91848",46
"91849",38
"91850",33
"91851",23
"91852",14
"91853",16
"91854",32
"91855",29
"91856",27
"91857",26
"91858",52
"91859",18
"91860",14
"91861",12
"91862",18
"91863",22
"91864",6
"91865",21
"91866",26
"91867",48
"91868",20
"91869",24
"91870",15
"91871",23
"91872",27
"91873",26
"91874",42
"91875",16
"91876",22
"91877",27
"91878",15
"91879",20
"91880",18
"91881",45
"91882",14
"91883",49
"91884",30
"91885",54
"91886",15
"91887",17
"91888",16
"91889",27
"91890",27
"91891",27
"91892",14
"91893",24
"91894",5
"91895",38
"91896",18
"91897",21
"91898",22
"91899",20
"91900",8
"91901",21
"91902",8
"91903",19
"91904",33
"91905",20
"91906",13
"91907",22
"91908",52
"91909",18
"91910",33
"91911",14
"91912",11
"91913",13
"91914",19
"91915",28
"91916",16
"91917",14
"91918",20
"91919",24
"91920",21
"91921",21
"91922",29
"91923",33
"91924",21
"91925",52
"91926",13
"91927",4
"91928",9
"91929",31
"91930",51
"91931",18
"91932",27
"91933",38
"91934",24
"91935",38
"91936",24
"91937",24
"91938",22
"91939",41
"91940",41
"91941",14
"91942",20
"91943",24
"91944",26
"91945",36
"91946",10
"91947",23
"91948",28
"91949",15
"91950",24
"91951",27
"91952",58
"91953",19
"91954",33
"91955",19
"91956",21
"91957",31
"91958",15
"91959",36
"91960",32
"91961",33
"91962",18
"91963",24
"91964",19
"91965",16
"91966",11
"91967",16
"91968",13
"91969",27
"91970",45
"91971",26
"91972",43
"91973",24
"91974",31
"91975",22
"91976",14
"91977",42
"91978",20
"91979",35
"91980",32
"91981",9
"91982",9
"91983",23
"91984",16
"91985",8
"91986",17
"91987",30
"91988",42
"91989",13
"91990",21
"91991",38
"91992",60
"91993",23
"91994",16
"91995",31
"91996",23
"91997",9
"91998",25
"91999",20
"92000",10
"92001",20
"92002",26
"92003",16
"92004",16
"92005",15
"92006",29
"92007",14
"92008",31
"92009",13
"92010",21
"92011",26
"92012",21
"92013",14
"92014",17
"92015",14
"92016",29
"92017",6
"92018",15
"92019",8
"92020",26
"92021",22
"92022",18
"92023",36
"92024",9
"92025",29
"92026",14
"92027",31
"92028",29
"92029",27
"92030",19
"92031",24
"92032",32
"92033",11
"92034",19
"92035",28
"92036",13
"92037",16
"92038",18
"92039",36
"92040",21
"92041",27
"92042",22
"92043",13
"92044",33
"92045",16
"92046",28
"92047",32
"92048",49
"92049",25
"92050",28
"92051",14
"92052",15
"92053",34
"92054",26
"92055",24
"92056",19
"92057",35
"92058",36
"92059",35
"92060",33
"92061",10
"92062",38
"92063",17
"92064",13
"92065",25
"92066",46
"92067",19
"92068",21
"92069",24
"92070",23
"92071",11
"92072",11
"92073",30
"92074",19
"92075",16
"92076",13
"92077",22
"92078",22
"92079",20
"92080",25
"92081",15
"92082",14
"92083",12
"92084",21
"92085",17
"92086",34
"92087",14
"92088",17
"92089",15
"92090",26
"92091",37
"92092",14
"92093",36
"92094",27
"92095",7
"92096",19
"92097",24
"92098",18
"92099",27
"92100",30
"92101",29
"92102",9
"92103",26
"92104",12
"92105",20
"92106",28
"92107",29
"92108",26
"92109",37
"92110",27
"92111",28
"92112",10
"92113",46
"92114",17
"92115",24
"92116",19
"92117",37
"92118",25
"92119",15
"92120",11
"92121",19
"92122",17
"92123",22
"92124",15
"92125",12
"92126",14
"92127",15
"92128",23
"92129",19
"92130",43
"92131",22
"92132",30
"92133",22
"92134",32
"92135",51
"92136",28
"92137",13
"92138",29
"92139",44
"92140",30
"92141",21
"92142",22
"92143",33
"92144",34
"92145",22
"92146",18
"92147",20
"92148",56
"92149",46
"92150",32
"92151",24
"92152",35
"92153",22
"92154",19
"92155",26
"92156",24
"92157",25
"92158",13
"92159",8
"92160",23
"92161",18
"92162",35
"92163",28
"92164",13
"92165",21
"92166",24
"92167",30
"92168",57
"92169",44
"92170",35
"92171",27
"92172",29
"92173",31
"92174",38
"92175",31
"92176",44
"92177",18
"92178",19
"92179",34
"92180",6
"92181",22
"92182",25
"92183",15
"92184",47
"92185",23
"92186",19
"92187",16
"92188",22
"92189",26
"92190",22
"92191",18
"92192",11
"92193",17
"92194",24
"92195",19
"92196",35
"92197",47
"92198",12
"92199",12
"92200",19
"92201",29
"92202",28
"92203",28
"92204",17
"92205",33
"92206",17
"92207",14
"92208",15
"92209",37
"92210",46
"92211",38
"92212",14
"92213",14
"92214",16
"92215",27
"92216",16
"92217",26
"92218",12
"92219",34
"92220",40
"92221",19
"92222",12
"92223",23
"92224",35
"92225",8
"92226",28
"92227",21
"92228",8
"92229",22
"92230",26
"92231",18
"92232",17
"92233",34
"92234",18
"92235",27
"92236",12
"92237",16
"92238",36
"92239",37
"92240",16
"92241",17
"92242",16
"92243",8
"92244",29
"92245",18
"92246",28
"92247",7
"92248",43
"92249",26
"92250",27
"92251",20
"92252",57
"92253",19
"92254",33
"92255",22
"92256",27
"92257",19
"92258",36
"92259",43
"92260",13
"92261",20
"92262",23
"92263",36
"92264",40
"92265",16
"92266",14
"92267",14
"92268",32
"92269",15
"92270",6
"92271",22
"92272",42
"92273",55
"92274",42
"92275",17
"92276",31
"92277",29
"92278",15
"92279",12
"92280",23
"92281",47
"92282",35
"92283",22
"92284",30
"92285",13
"92286",25
"92287",38
"92288",33
"92289",17
"92290",14
"92291",19
"92292",14
"92293",33
"92294",45
"92295",37
"92296",12
"92297",44
"92298",12
"92299",45
"92300",17
"92301",32
"92302",18
"92303",25
"92304",32
"92305",48
"92306",49
"92307",23
"92308",48
"92309",15
"92310",18
"92311",22
"92312",11
"92313",35
"92314",14
"92315",17
"92316",26
"92317",10
"92318",32
"92319",25
"92320",15
"92321",22
"92322",10
"92323",34
"92324",42
"92325",30
"92326",16
"92327",23
"92328",30
"92329",4
"92330",35
"92331",30
"92332",30
"92333",21
"92334",17
"92335",27
"92336",17
"92337",26
"92338",30
"92339",10
"92340",6
"92341",32
"92342",27
"92343",31
"92344",19
"92345",40
"92346",23
"92347",19
"92348",24
"92349",13
"92350",19
"92351",17
"92352",20
"92353",15
"92354",26
"92355",26
"92356",36
"92357",31
"92358",27
"92359",26
"92360",18
"92361",35
"92362",35
"92363",22
"92364",14
"92365",39
"92366",12
"92367",44
"92368",33
"92369",6
"92370",10
"92371",31
"92372",19
"92373",79
"92374",28
"92375",17
"92376",25
"92377",32
"92378",28
"92379",32
"92380",18
"92381",20
"92382",9
"92383",15
"92384",11
"92385",21
"92386",15
"92387",15
"92388",24
"92389",31
"92390",21
"92391",26
"92392",30
"92393",37
"92394",32
"92395",38
"92396",44
"92397",52
"92398",45
"92399",30
"92400",32
"92401",9
"92402",16
"92403",49
"92404",24
"92405",31
"92406",22
"92407",14
"92408",12
